Year,Age,Ht,Wt,BMI,G,GS,Cmp,Att,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds.1,Sk%,Y/A,AY/A,ANY/A,Y/G,W,L,T,4QC,GWD,Att.1,Yds.2,Y/A.1,TD.1,Y/G.1,2PM,Pts,PB,AP1
1988,27,72,192.0,26.0,16.0,1.0,43,69,62.32,497,5,3,0,7.2,4.35,90.1,2,13,2.8,7.2,6.7,6.32,31.1,0.0,1.0,0.0,1.0,0.0,17,65,3.82,0,4.1,0.0,0,0,0
1997,32,75,210.0,26.2,9.0,6.0,98,175,56.0,1144,7,4,0,4.0,2.29,79.8,13,86,6.9,6.54,6.31,5.41,127.1,5.0,1.0,0.0,1.0,1.0,33,109,3.3,2,12.1,0.0,12,0,0
2018,21,76,226.0,27.5,14.0,13.0,217,393,55.22,2278,11,14,4,2.8,3.56,66.7,45,320,10.3,5.8,4.75,3.53,162.7,3.0,10.0,0.0,1.0,2.0,23,138,6.0,0,9.9,0.0,0,0,0
2010,22,75,220.0,27.5,3.0,3.0,57,96,59.38,535,6,1,0,6.3,1.04,91.3,4,36,4.0,5.57,6.35,5.74,178.3,1.0,2.0,0.0,1.0,1.0,4,11,2.75,1,3.7,0.0,6,0,0
1985,26,75,210.0,26.2,4.0,1.0,33,60,55.0,404,3,3,0,5.0,5.0,71.8,4,28,6.3,6.73,5.48,4.7,101.0,1.0,0.0,0.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0
1987,26,77,224.0,26.6,12.0,12.0,240,440,54.55,3321,16,19,2,3.6,4.32,73.1,26,209,5.6,7.55,6.33,5.53,276.8,3.0,9.0,0.0,3.0,3.0,52,241,4.63,0,20.1,0.0,0,0,0
2004,25,74,225.0,28.9,9.0,7.0,169,272,62.13,1665,10,11,0,3.7,4.04,74.8,23,137,7.8,6.12,5.04,4.18,185.0,3.0,4.0,0.0,0.0,0.0,10,19,1.9,0,2.1,0.0,0,0,0
2005,30,74,215.0,27.6,16.0,16.0,262,435,60.23,3421,24,16,3,5.5,3.68,88.1,28,214,6.0,7.86,7.31,6.41,213.8,11.0,5.0,0.0,3.0,3.0,24,31,1.29,1,1.9,0.0,6,1,0
2011,25,74,232.0,29.8,16.0,16.0,308,543,56.72,3474,26,18,3,4.8,3.31,78.2,39,243,6.7,6.4,5.86,5.05,217.1,8.0,8.0,0.0,4.0,4.0,37,103,2.78,6,6.4,0.0,36,0,0
2010,30,71,205.0,28.6,8.0,4.0,64,101,63.37,694,4,2,1,4.0,1.98,88.5,6,33,5.6,6.87,6.77,6.08,86.8,1.0,3.0,0.0,0.0,0.0,7,9,1.29,0,1.1,0.0,0,0,0
2002,34,77,235.0,27.9,13.0,13.0,281,451,62.31,3049,22,6,1,4.9,1.33,92.9,21,121,4.4,6.76,7.14,6.56,234.5,10.0,3.0,0.0,0.0,1.0,13,30,2.31,0,2.3,0.0,0,1,0
2011,36,76,235.0,28.6,16.0,16.0,319,518,61.58,3571,18,14,3,3.5,2.7,82.4,19,153,3.5,6.89,6.37,5.86,223.2,9.0,7.0,0.0,2.0,3.0,20,52,2.6,0,3.3,0.0,0,0,0
1991,25,73,217.0,28.6,7.0,2.0,40,82,48.78,531,4,2,0,4.9,2.44,75.8,7,29,7.9,6.48,6.35,5.53,75.9,1.0,1.0,0.0,1.0,1.0,9,6,0.67,0,0.9,0.0,0,0,0
1986,31,75,210.0,26.2,16.0,2.0,34,55,61.82,342,2,1,0,3.6,1.82,84.1,5,33,8.3,6.22,6.13,5.07,21.4,2.0,0.0,0.0,0.0,0.0,8,28,3.5,0,1.8,0.0,0,0,0
1992,31,75,215.0,26.9,13.0,9.0,103,192,53.65,1225,8,3,1,4.2,1.56,80.8,24,148,11.1,6.38,6.51,5.1,94.2,5.0,4.0,0.0,0.0,0.0,35,172,4.91,3,13.2,0.0,18,0,0
2003,24,74,225.0,28.9,11.0,11.0,179,337,53.12,2166,14,9,2,4.2,2.67,75.8,30,206,8.2,6.43,6.06,5.0,196.9,4.0,7.0,0.0,0.0,2.0,15,62,4.13,1,5.6,0.0,6,0,0
2016,27,77,245.0,29.0,15.0,14.0,270,510,52.94,3509,19,14,3,3.7,2.75,75.8,36,277,6.6,6.88,6.39,5.46,233.9,6.0,8.0,0.0,0.0,0.0,90,359,3.99,5,23.9,1.0,32,0,0
2016,24,77,236.0,28.0,16.0,16.0,368,625,58.88,3905,23,16,3,3.7,2.56,78.8,34,197,5.2,6.25,5.83,5.23,244.1,3.0,13.0,0.0,1.0,1.0,58,359,6.19,3,22.4,1.0,26,0,0
1992,29,77,212.0,25.1,16.0,16.0,281,475,59.16,3323,22,18,1,4.6,3.79,80.2,26,204,5.2,7.0,6.22,5.49,207.7,6.0,10.0,0.0,3.0,3.0,32,133,4.16,0,8.3,0.0,0,0,0
2001,30,74,214.0,27.5,16.0,16.0,375,546,68.68,4830,36,22,1,6.6,4.03,101.4,38,233,6.5,8.85,8.35,7.41,301.9,14.0,2.0,0.0,1.0,2.0,28,60,2.14,0,3.8,0.0,0,1,1
2009,31,73,235.0,31.0,16.0,16.0,314,516,60.85,3597,15,10,1,2.9,1.94,83.5,42,236,7.5,6.97,6.68,5.75,224.8,7.0,9.0,0.0,3.0,4.0,77,323,4.19,3,20.2,1.0,20,1,0
2015,30,78,245.0,28.3,10.0,10.0,266,413,64.41,2791,14,12,1,3.4,2.91,83.1,16,124,3.7,6.76,6.13,5.61,279.1,3.0,7.0,0.0,3.0,3.0,13,23,1.77,3,2.3,0.0,18,0,0
1998,25,76,230.0,28.0,14.0,14.0,241,408,59.07,2535,7,14,1,1.7,3.43,68.6,41,237,9.1,6.21,5.01,4.03,181.1,4.0,10.0,0.0,1.0,1.0,40,156,3.9,3,11.1,1.0,20,0,0
2014,29,78,245.0,28.3,16.0,16.0,344,554,62.09,3986,27,12,0,4.9,2.17,91.0,19,167,3.3,7.19,7.19,6.66,249.1,10.0,6.0,0.0,2.0,2.0,39,70,1.79,2,4.4,0.0,12,0,0
2000,23,76,260.0,31.6,16.0,16.0,297,474,62.66,3937,33,16,1,7.0,3.38,98.0,34,181,6.7,8.31,8.18,7.28,246.1,11.0,5.0,0.0,3.0,4.0,89,470,5.28,7,29.4,0.0,42,1,0
1992,31,74,215.0,27.6,16.0,16.0,268,402,66.67,3465,25,7,2,6.2,1.74,107.0,29,152,6.7,8.62,9.08,8.12,216.6,14.0,2.0,0.0,3.0,5.0,76,537,7.07,4,33.6,0.0,24,1,1
2014,32,76,225.0,27.4,3.0,3.0,41,71,57.75,425,3,4,0,4.2,5.63,65.8,6,39,7.8,5.99,4.3,3.45,141.7,1.0,2.0,0.0,0.0,0.0,9,18,2.0,0,6.0,0.0,0,0,0
1995,29,75,228.0,28.5,12.0,12.0,246,416,59.13,2970,17,7,2,4.1,1.68,87.7,15,126,3.5,7.14,7.2,6.66,247.5,9.0,3.0,0.0,2.0,4.0,24,45,1.88,0,3.8,0.0,0,0,0
1991,28,75,215.0,26.9,16.0,16.0,275,478,57.53,3121,15,16,0,3.1,3.35,73.7,24,163,4.8,6.53,5.65,5.06,195.1,11.0,5.0,0.0,3.0,3.0,70,338,4.83,2,21.1,0.0,12,0,0
2008,36,77,247.0,29.3,16.0,15.0,242,415,58.31,2676,12,7,0,2.9,1.69,80.2,8,60,1.9,6.45,6.27,6.01,167.3,12.0,3.0,0.0,1.0,3.0,25,49,1.96,0,3.1,0.0,0,1,0
